#MPRN: 10005282085
Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
2025-05-19,0,0.052,0.4545,0.332,5.7045,5.5865,5.852,4.6325,2.4385,1.3445,0.4825,0.229,0.006,0,0,0,0,0.0875,0.013,0.0005,0.011,0.039,0.0505,0.0435,0.0575,0.042,0.011,0.0145,0.016,0.038,0.0785,0.0375,0.0225,0,0,0,0,0.017,0.02,0.018,0.0095,0.009,0.03,0.0535,0.049,0.051,0.013,0.009
2025-05-20,0,0.4575,1.1195,0.3095,5.5675,5.697,5.6195,5.8015,5.605,4.747,4.098,3.942,0.006,0,0.0135,0.0185,0,0.007,0,0,0,0.0225,0.053,0.046,0.0525,0.023,0.007,0.043,0,0.007,0.019,0.0265,0.0165,0.017,0.0535,0.051,0.045,0.6985,0.158,0.088,0.0585,0.0635,0.049,0.051,0.053,0.046,0.342,1.739
2025-05-21,2.115,0.901,0.314,0.2535,2.556,2.0225,2.8075,2.0205,1.9865,1.2455,0.2135,0.4105,0.0065,0,0.2345,0.0085,0,0,0,0,0.0235,0.001,0,0,0.0295,0.0265,0.025,0.0115,0.013,0,0.012,0.0225,0.021,0,0.044,0.093,0.051,0.153,0.234,0.0475,0.0435,0.0485,0.026,0.0095,0.009,0.0095,0.0075,0.009
2025-05-22,0,0.086,0.21,0.215,2.1145,1.9545,2.1285,2.0425,2.114,0.7765,0.212,0.3525,0.0055,0,0.004,0.0005,0,0.0405,0.026,0.0295,0.029,0.0605,0.063,0.05,0.222,0.3155,0.0285,0.011,0,0.011,0.0145,0.0225,0.0445,0,0,0,0.048,0.218,0.0725,0.0485,0.0135,0.538,0.0485,0.05,0.05,0.028,0.0095,0.0085
2025-05-23,0.0435,0.5515,1.146,0.469,1.9655,2.2435,1.9965,2.2505,2.126,1.1845,0.377,0.545,0.007,0,0.0025,0.0085,0.0245,0.023,0,0.013,0.0305,0.0125,0,0.0035,0.0105,0.0175,0.0065,0.0205,0.0285,0.0475,0.0035,0,0.005,0.011,0.031,0.0615,0.1495,0.5865,0.279,0.0565,0.12,0.0095,0.009,0.0155,0.015,0.0085,0.009,0.753
2025-05-24,0.4595,0.1885,0.19,0.1865,1.869,1.9265,1.964,1.9735,1.99,1.169,0.21,0.1785,0.004,0,0,0,0.033,0.33,0.0015,0.0005,0,0.031,0.049,0.363,0.8915,0.0145,0.009,0.014,0.016,0.046,0.0505,0.049,0.0475,0.051,0.0465,0,0.0335,0.087,0.2955,0.11,0.085,0.081,0.0525,0.1445,0.0075,0.01,0.0085,0.0075
2025-05-25,0.143,0.233,0.209,0.205,1.9095,1.9465,1.9515,2.175,2.0055,1.06,0.2025,0.519,0.0075,0,0,0,0.046,0,0.0505,0.0225,0,0.045,0.044,0.011,0.0285,0.0335,0.056,0.0075,0,0,0,0,0,0,0,0.0005,0,0.0025,0.0225,0.02,0.012,0.032,0.055,0.0545,0.0495,0.057,0.013,0.008
2025-05-26,0,1.0435,0.242,0.4735,5.451,5.801,5.571,5.938,5.7645,4.75,3.9065,4.123,0.006,0.0885,0.0125,0.0235,0.6665,0.0695,0.1,0.0085,0,0.03,0.05,0.0185,0.0095,0.025,0.044,0.0265,0.0465,0.0165,0.0015,0,0.0095,0.0015,0,0.029,0.01,0.0115,0.0795,0.013,0.01,0.0085,0.0095,0.0135,0.008,0.0085,0.0095,0.0075
2025-05-27,0,0,1.157,0.3495,5.74,5.7185,5.9615,5.782,5.9945,4.3195,4.176,4.0735,0.007,0.3205,0.01,0,0.0255,0.024,0.0945,0.0005,0.179,0.099,0.0565,0.0535,0.0505,0.0355,0.0485,0.054,0.05,0.028,0.011,0.004,0.02,0.01,0.0105,0.1565,0.0615,0.009,0.009,0.01,0.022,0.0285,0.009,0.0075,0.008,0.0105,0.012,0.008
2025-05-28,0.051,0.5565,1.3145,0.229,5.6625,6.1355,5.796,6.6825,5.811,4.5295,1.367,0.3045,0.004,0.0185,0.1275,0.002,0,0.039,0.2155,0,0.0145,0.056,0.0125,0.0145,0.018,0.026,0.008,0.007,0,0.0185,0.0085,0.0085,0,0.0075,0,0.0105,0.8095,0.6435,0.0815,0.161,0.0655,0.026,0.0115,0.0115,0.0135,0.0105,0.019,0.3205
2025-05-29,0.261,0.259,0.2425,0.2475,2.338,2.1425,2.591,2.0135,2.023,0.7645,0.24,0.2095,0.0065,0.2765,0.2855,0,0,0.0175,0.31,0.0235,0.024,0.041,0.068,0.039,0.0255,0.01,0.017,0.0205,0,0,0,0.0245,0.0005,0,0.0075,0.012,0.0195,0.0345,0.0555,0.051,0.0235,0.054,0.052,0.0455,0.0545,0.0495,0.014,0.009
2025-05-30,0,0.1215,0.24,0.247,5.5125,5.6035,5.643,5.652,5.6235,4.6515,3.872,3.8405,0.009,0,0,0.002,0,0.0305,0,0,0,0.012,0,0.013,0.043,0.0145,0.0175,0.0265,0.009,0.0345,0.019,0.016,0.0155,0.0335,0.1035,0.0085,0,0,0,0.006,0.0095,0.009,0.0075,0.0075,0.0075,0.007,0.0115,0.009
2025-05-31,0,0,0,0.072,5.648,5.737,5.7315,5.397,2.039,1.2245,0.8605,0.1665,0.007,0,0,0,0.009,0,0,0,0,0,0,0,0.017,0.0225,0.2425,0.03,0.0285,0.0175,0.0185,0.007,0.0135,0.0065,0.008,0.0005,0.0025,0.008,0.0165,0.035,0.058,0.052,0.0195,0.0075,0.038,0.015,1.286,0.2575
2025-06-01,0,0.093,0.2295,0.3925,4.344,5.7295,5.986,5.409,2.1395,0.856,0.306,0.3585,0.005,0,0,0.009,0.016,0.0155,0.0075,0,0.015,0.03,0.0335,0.0315,0.0505,0.043,0.0375,0.0275,0.0015,0.0265,0.003,0.0205,0.015,0,0.0015,0.0115,0.032,0.009,0.022,0.0465,0.0655,0.055,0.0745,0.05,0.012,0.0085,0.0115,0.0345
2025-06-02,0.099,0.2105,0.4815,0.2805,2.174,2.049,2.3205,2.0965,2.3635,1.0135,0.546,0.4,0.008,0,0,0,0.01,0,0,0,0,0,0.015,0.0325,0.011,0.0275,0.0065,0,0,0,0.014,0.014,0,0,0,0.052,0.889,0.1155,0.266,0.1115,0.0545,0.0495,0.058,0.053,0.0395,0.5415,1.322,0.782
2025-06-03,1.3115,1.245,0.257,0.282,1.98,2.011,2.139,2.0045,2.2005,1.213,0.345,0.2885,0.0075,0.436,0.055,0,0,0,0,0,0,0.0355,0.054,0.024,0.0155,0.01,0.026,0.034,0.0515,0.03,0.0005,0.001,0,0,0,0.0185,0.0005,0.0185,0.058,0.0515,0.049,0.052,0.051,0.0525,0.085,0.1125,0.035,0.0085
2025-06-04,0,0.086,0.511,0.2375,5.7215,5.765,5.8175,5.864,5.8515,4.6395,4.0005,4.062,0.012,0,0,0.0095,0,0,0.002,0.0355,0,0,0.003,0.001,0.0405,0.0395,0.0335,0.0275,0.014,0,0.015,0.0125,0.0005,0.0005,0.0155,1.0955,0.047,0.0185,0.019,0.0205,0.027,0.01,0.055,0.0265,0.0145,0.0245,0.0075,0.008
2025-06-05,0.0625,0.4605,1.9245,0.222,5.6405,5.9765,5.701,6.165,5.76,4.263,3.8215,4.008,0.0055,0.012,0.008,0.0045,0,0.0675,0.029,0,0.0005,0.0235,0.035,0.038,0.061,0.0435,0.0325,0.025,0.0015,0.0075,0,0,0,0,0,0.008,0.035,0.1955,0.02,0.0445,0.0535,0.046,0.0475,0.146,0.057,0.046,0.0245,0.2265
2025-06-06,0.2965,0.44,0.263,0.5085,1.9995,2.321,2.066,2.38,2.35,1.0585,0.5185,0.3235,0.0075,0.0385,0.0385,0.0005,0.0165,0.0165,0,0.0005,0.022,0.062,0.0425,0.0545,0.0505,0.0585,0.046,0.023,0.029,0.0165,0.07,0.0525,0.008,0.014,0.01,0.0125,0.0145,0.1305,0.0135,0.0495,0.0535,0.0485,0.0235,0.0125,0.0115,0.009,0.0075,0.008
2025-06-07,0.9265,0.489,0.413,0.229,2.0875,1.9825,2.18,2.018,2.2345,0.735,0.466,0.2505,0.006,0,0,0,0.0015,0.1525,0.0315,0.0095,0.004,0.0335,0.0585,0.042,0.055,0.053,0.0185,0.02,0.008,0.011,0.0125,0,0.0145,0,0.0235,0.0515,0.09,0.1325,0.3,0.0205,0.148,0.187,0.3685,1.076,0.9705,0.8545,0.4965,1.483
2025-06-08,0.637,0.5225,0.446,0.5675,5.5655,5.852,5.8505,5.699,5.885,4.6375,4.1555,4.083,0.008,0,0,0,0,0,0.742,0.358,1.235,0.043,0.0465,0.0565,0.0285,0.0445,0.011,0.014,0.021,0.0145,0,0.0085,0,0,0.0105,0.068,0.14,0.077,0.142,0.0645,0.051,0.0555,0.0365,0.008,0.0135,0.009,0.039,0.0085
2025-06-09,0.1155,0.45,0.2445,0.351,2.395,2.463,2.9015,2.1755,2.185,0.7275,0.396,0.17,0.002,0,0.05,0,0,0.0005,0,0,0,0.0385,0.2975,0.0515,0.03,0.0265,0.0545,0.055,0.049,0.0515,0.049,0.051,0.05,0.0355,0.0855,0.2605,0.0075,0.0055,0,0.036,0.0415,0.053,0.048,0.0545,0.1125,0.0125,0.008,0.009
2025-06-10,0,0,0.199,0.2495,2.111,1.9695,1.985,2.03,2.0325,1.0205,0.872,0.126,0.008,0,0.023,0.137,0.06,0.0515,0,0.028,0.014,0.0335,0.0555,0.0465,0.0445,0.0715,0.0345,0,0,0.031,0.0135,0.015,0.0185,0,0.016,0.054,0.007,0.064,0.01,0.054,0.0575,0.057,0.054,0.051,0.0585,0.035,0.0125,0.0085
2025-06-11,0.0025,0.163,0.2345,0.2195,5.6715,6.2675,6.91,6.6975,5.8545,4.3605,3.61,3.006,1.371,1.312,1.38,0.736,0.33,0.003,0,0,0,0.015,0.006,0,0,0,0,0,0,0.0135,0,0,0,0,0,0.002,0.09,0.719,0.676,0.0685,0.0665,0.0605,0.062,0.0205,0.0445,0.028,0.02,0.02
2025-06-12,0,0.2495,1.2435,0.764,2.4205,2.035,2.1895,2.5085,2.0845,0.924,0.256,0.2605,0.015,0.002,0.0655,0.0925,0,0.1405,0.051,0.084,0.098,0.1635,0.122,0.088,0.0855,1.0895,0.0225,0.023,0.019,0.0345,0.09,0.0885,0.2185,0.1035,0.062,1.4275,0.36,0.2295,2.0575,0.6435,0.538,0.472,0.521,0.617,0.57,0.6845,0.611,1.2145
2025-06-13,0.4445,0.304,0.2835,0.3565,1.969,1.996,2.0295,2.0585,2.0605,1.313,0.3075,0.4045,0.014,0,0.142,0.005,0,0.048,0.0235,0.3745,0,0,0,0.03,0.083,0.0055,0.029,0.048,0.153,0.071,0.027,0.0025,0.003,0.017,0.022,0.013,0.013,0.0305,0.3285,0.182,0.104,0.07,0.064,0.0635,0.055,0.0575,0.0495,0.245
2025-06-14,0.3555,0.3565,0.3355,0.303,3.061,5.763,5.7705,5.7825,5.797,4.445,4.86,4.073,0.0065,0,0,0,0.012,0.199,0.2275,0.1395,0.151,0.048,0.054,0.055,0.0235,0.1495,0.1175,0.053,0.0555,0.057,0.057,0.053,0.052,0.0805,0.1645,0.04,0.8165,1.1195,1.4615,0.782,0.104,0.181,0.8975,1.1285,0.4665,0.413,0.3455,0.304
2025-06-15,0.303,0.4345,0.272,0.27,5.5,5.8455,5.8805,6.6085,5.7115,4.615,3.8675,3.971,0.0085,0,0,0,0,0,0,0.0105,0.0015,0.0375,0.0685,0.0405,0.0555,0.0455,0.045,0.049,0.0465,0.0045,0,0.009,0,0,0,0.0075,0.0435,0.027,0.039,0.0565,0.0505,0.055,0.0235,0.037,0.6285,1.894,0.474,0.0725
2025-06-16,0.804,0.34,0.311,0.295,5.689,5.9335,5.792,5.778,5.817,4.8205,4.049,3.952,0.007,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155,0.035,0.027,0.028,0.006,0,0.0135,0.09,0.0635,0.074,0.3875,0.369,0.0825,0.062,0.0595,0.0635,0.058,0.0335,0.0215
2025-06-17,0,0.1745,0.3195,0.304,5.5535,5.65,5.67,4.547,2.1045,0.963,1.033,0.368,0.0135,0,0,0.0135,0,0.0305,0.025,0.039,0.016,0.0495,0.06,0.0425,0.0235,0.023,0.0245,0.0735,0.0655,0.0385,0.0125,0.0155,0.001,0.0065,0.002,0.042,0.0205,0.036,0.0655,0.0475,0.052,0.166,0.048,0.0445,0.0525,0.0085,0.011,0.0105
2025-06-18,0,0.056,0.2365,0.2455,2.3555,2.057,3.681,2.0265,2.0495,0.7575,0.2315,0.157,0.0055,0,0,0.0805,0.002,0,0,0.011,0.0445,0.0395,0.048,0.054,0.0185,0.019,0.0085,0.021,0.0055,0.006,0,0,0,0,0,0,0.047,0.0535,0.0205,0.0115,0.1335,0.0075,0.009,0.0095,0.012,0.0125,0.0095,0.008
2025-06-19,0,0.3405,0.273,0.254,5.5025,5.597,5.6225,5.6735,5.65,4.5235,3.8685,3.8425,0.0065,0,0.029,0,0,0,0,0,0,0.0185,0.0035,0,0,0,0.012,0.012,0.0255,0.02,0.031,0.0205,0.02,0.026,0.015,0,0.0115,0.0375,0.243,0.36,0.2195,0.046,0.0275,0.055,0.04,0.008,0.0105,1.051
2025-06-20,0.2205,0.2555,0.212,0.211,1.9055,1.947,1.965,1.995,2.001,1.044,0.204,0.134,0.0065,0,0.0075,0.023,0,0,0,0,0,0.0045,0.0085,0.008,0.009,0.0345,0.037,0.075,0.018,0,0.042,0.022,0.01,0.01,0,0.0275,0.0825,0.016,0.0405,0.051,0.0495,0.049,0.05,0.0215,0.0085,0.009,0.007,0.008
2025-06-21,0,0,0.1635,0.257,5.501,5.6095,5.6365,5.626,5.6325,4.4315,3.85,3.7955,0.006,0,0,0,0,0.0145,0.7015,0.003,0.054,0.0545,0.054,0.061,0.0375,0.0695,0.0185,0.042,0.0035,0.0085,0,0,0,0.03,0.0065,0,0.0005,0.002,0.0255,0.0505,0.05,0.05,0.0295,0.0095,0.0135,0.0145,0.079,0.0135
2025-06-22,0.01,0.002,0.094,0.218,1.9255,1.9645,1.997,2.0065,2.032,0.8755,0.1645,0.0135,0.006,0,0,0,0,0.011,0.155,0.0185,0.0005,0.0335,0.0555,0.0055,0.014,0.003,0.078,0.0315,0.014,0.0315,0.036,0.034,0.0095,0.001,0.022,0.019,0.072,0.2145,0.5515,0.049,0.047,0.0165,0.073,0.082,0.007,0.009,0.282,0.0475
2025-06-23,0.3015,0.652,0.298,0.2625,5.7875,6.255,6.0915,4.6395,4.037,1.9025,0.6485,0.125,0.008,0.0465,1.041,0.365,0,0,0.011,0.0145,0.0135,0.008,0.035,0.0375,0.041,0.0065,0.008,0,0,0.0205,0.033,0.0155,0.0235,0,0.0025,0.114,0.084,0.075,0.079,0.0695,0.055,0.043,0.0065,0.0315,0.034,0.007,0.008,0.0075
2025-06-24,0,0.148,0.374,0.3165,5.7465,6.1325,5.7985,6.4135,5.8175,2.2195,0.2055,0.1965,0.0055,0,0,0.001,0,0.003,0.036,0.0235,0.0155,0.0125,0.011,0.0095,0.017,0.015,0.0085,0,0.018,0.011,0.033,0.0255,0.019,0.0195,0,0.0025,0.1235,0.024,0.056,0.0275,0.0115,0.015,0.017,0.0185,0.013,0.0805,0.0075,0.0075
2025-06-25,0,0.179,0.2125,0.222,5.468,5.562,5.5745,5.6075,5.6355,4.399,3.869,3.7685,0.0065,0,0.0215,0.0105,0.102,0.0605,0.03,0.0035,0.0005,0.0315,0.066,0.049,0.047,0.0595,0.0525,0.036,0.034,0.0005,0.026,0.032,0.0235,0.029,0.231,0.1145,0.131,0.023,0.04,0.1405,0.0235,0.026,0.0645,0.0575,0.0455,0.022,0.0175,0.0205
2025-06-26,0.0075,0.23,0.2215,0.2075,5.459,6.5245,5.606,5.6225,5.642,4.3485,3.8365,3.812,0.0065,0,0,0.201,0.174,0.0005,0,0.002,0.0135,0.037,0.044,0.0205,0.0345,0.031,0.047,0.038,0.02,0.013,0.014,0,0.013,0,0,0,0.0035,0.4555,0.0685,0.0525,0.0475,0.044,0.0825,0.0205,0.0085,0.008,0.0075,0.0075
2025-06-27,0,0.2,0.2415,0.235,1.929,2.1015,2.2675,2.279,2.45,0.8745,0.2295,0.223,0.0055,0,0.516,0.244,0,0.0215,0,0,0.0285,0.0385,0.0505,0.0645,0.135,0.041,0.055,0.033,0.052,0.0375,0.02,0.02,0.022,0.154,0.3805,0.0345,0.155,0.0265,0.0555,0.0545,0.0475,0.0485,0.0465,0.0475,0.0265,0.009,0.0075,0.012
2025-06-28,0,0,0.207,0.22,1.9955,2.2305,2.404,2.2435,2.029,0.722,0.187,0.161,0.0085,0,0,0,0,0.045,0,0,0.0375,0.0365,0.0485,0.0505,0.0545,0.0505,0.056,0.0575,0.0555,0.0265,0.0065,0.0095,0.0095,0.021,0.0575,0.053,0.0515,0.05,0.054,0.055,0.054,0.066,0.105,0.049,0.0095,0.008,0.0085,0.0205
2025-06-29,0,0.0175,0.2965,1.392,1.937,1.947,1.99,2.028,2.029,0.3455,0.2135,0.1825,0.0055,0,0,0,0,0,0,0.0805,0,0.04,0.0345,0.011,0.0435,0.0435,0.0595,0,0.0545,0,0.0005,0,0,0,0,0.021,0.0715,0.1915,0.2015,0.1165,0.15,0.02,0.037,0.0525,0.0295,0.0075,0.5805,0.6775
2025-06-30,0.403,0.372,1.1385,0.6015,5.9665,5.731,6.352,4.0845,2.02,0.9485,0.212,0.132,0.0045,0,0,0,0,0.002,0.001,0.0005,0.0575,0.029,0.0525,0.0445,0.0475,0.043,0.049,0.0555,0.0525,0.012,0,0.013,0.0185,0.0415,0.0375,0.051,0.055,0.057,0.0525,0.056,0.019,0.14,1.01,0.0085,0.0065,0.0075,0.0085,0.009
2025-07-01,0,0.0325,0.251,0.233,5.447,5.5745,5.6335,5.6365,5.645,4.417,3.853,3.8255,0.006,0,0,0.0205,0.1125,0.0495,0.012,0.0065,0.0005,0.034,0.0495,0.0095,0.0465,0.0205,0.0115,0.0175,0.011,0.02,0.0205,0.0075,0.0055,0,0,0.053,0.0695,0.097,0.0705,0.0515,0.088,0.361,0.0275,0.008,0.0085,0.008,0.0075,0.0085
2025-07-02,0,0.3005,1.4195,0.232,1.931,1.9685,2.0835,2.037,2.0235,1.0215,0.267,0.218,0.007,0,0,0.0235,0.0185,0.5005,0,0,0,0.03,0.019,0.0195,0.0215,0.0385,0,0.0235,0.04,0,0,0,0.002,0,0,0,0.0525,0.1245,0.007,0.017,0.048,0.049,0.053,0.054,0.045,0.0795,0.021,0.019
2025-07-03,0,0.272,0.244,0.2495,2.133,2.642,1.987,2.0865,2.131,0.7725,0.38,0.171,0.0055,0,0,0,0,0.1,0.001,0.0245,0.042,0.035,0.0445,0.021,0.055,0.034,0.015,0.0125,0.013,0.013,0.0145,0.0275,0.026,0.0225,0.0185,0.0905,0.0765,0.0105,0.0095,0.0825,0.014,0.0105,0.1145,0.008,0.0115,0.0115,0.0075,0.0075
2025-07-04,0,0.134,0.2405,0.237,1.922,1.995,1.9865,2.0255,3.0105,0.6735,0.2325,0.1955,0.006,0,0,0,0.0425,0.023,0.0275,0.027,0.231,0.036,0.0545,0.049,0.0495,0.0545,0.0565,0.0535,0.0475,0.0525,0.052,0.0495,0.0315,0,0.015,0,0,0.3365,0.0575,0.0445,0.0505,0.048,0.047,0.0275,0.0155,0.0205,0.009,0.008
2025-07-05,0,0.039,0.203,0.2325,5.4265,5.508,5.542,6.5305,5.59,4.2135,3.7825,3.6735,0.004,0,0,0,0,0,0.004,0.042,0.0495,0.0535,0.03,0.0495,0.043,0.0985,0.0655,0.0255,0,0,0.011,0.0025,0.0305,0.024,0.381,0.086,0.1655,0.351,0.06,0.05,0.0205,0.008,0.0435,0.0535,0.047,0.039,0.058,0.0535
2025-07-06,0.2535,0.274,0.222,0.232,2.308,1.9975,2.6605,2.0105,2.0335,0.838,0.2405,0.202,0.0055,0,0,0,0.0095,0.0085,0,0.194,0.5215,0.0915,0.0525,0.059,0.0535,0.059,0.0515,0.052,0.034,0.002,0.0225,0,0,0.0015,0.013,0.0185,0.0285,0.055,0.0855,0.172,0.128,0.0755,0.0515,0.048,0.048,0.0175,0.0195,0.98
2025-07-07,0.4655,0.2315,0.2335,0.2235,5.6,5.806,5.739,5.736,5.768,3.4625,0.206,0.2715,0.002,0,0.072,0.0475,0.119,0.114,0.0605,0.0345,0.0415,0.0625,0.0555,0.03,0.022,0.039,0.0845,0.0295,0.0265,0.041,0.029,0.016,0.066,0.0205,0.0555,0.0655,0.0975,0.092,0.162,0.04,0.0545,0.009,0.0095,0.0095,0.0085,0.0085,0.009,0.0095
2025-07-08,0,0.1675,0.2835,0.285,1.9435,2.0295,2.5155,2.401,2.063,1.2645,1.4575,2.824,0.0045,0,0.0125,0,0,0.108,0.0005,0,0.0025,0.035,0.0555,0.036,0.0455,0.0115,0.01,0.0095,0.011,0.0085,0,0,0,0.0175,0.0045,0.048,0.4755,0.0185,0.041,0.066,0.1505,0.1345,0.052,0.0525,0.047,0.027,0.0255,0.0985
2025-07-09,0.8185,1.1815,1.6155,2.247,2.7655,2.141,2.0215,2.0895,2.0345,0.8445,0.231,0.148,0.007,0,0,0,0.0365,0.049,0,0.011,0.031,0.002,0.0025,0,0,0,0.2125,0.117,0.012,0.025,0.0135,0.026,0.029,0,0,0,0.071,0.0015,0.0195,0.0555,0.0585,0.1035,0.0455,0.046,0.0505,0.0665,0.049,0.0225
2025-07-10,0.261,0.93,0.9675,0.3855,2.066,2.116,2.0985,2.0885,2.1095,1.052,0.282,0.2735,0.006,0,0,0.002,0,0.2235,0,0,0,0,0.0055,0.051,0.018,0.064,0.038,0.003,0,0,0,0.0245,0,0,0,0.0015,0.085,0.095,0.051,0.054,0.0945,0.009,0.0085,0.008,0.0085,0.0085,0.008,0.01
2025-07-11,0,0.3855,0.5995,1.302,5.594,2.782,2.0585,2.0735,2.1565,1.032,0.29,0.258,0.0045,0,0,0.0005,0,0.3855,0.0005,0,0.142,0.25,0.053,0.0465,0.685,0.039,0.0145,0.451,0,0,0,0,0,0,0,0.0025,0.0885,0.04,0.059,0.153,0.0205,0.017,0.0215,0.024,0.021,0.019,0.0265,0.02
2025-07-12,0.006,0.105,0.477,0.475,2.773,2.4985,2.1965,2.194,2.214,1.2655,0.422,0.3545,0.015,0,0,0.683,1.903,2.4595,2.031,1.5395,0.797,0.02,0,0,0,0.0055,0,0,0,0.0035,0.0475,0.0145,0.034,0,0,0,0.007,0.031,0.034,0.019,0.019,0.0215,0.017,0.0165,0.0385,0.02,0.019,0.0165
2025-07-13,0,0,0.0305,0.298,2.018,2.074,2.066,2.07,2.073,1.2205,0.916,0.264,0.013,0,0,0,0.0405,0.0365,0,0,0,0,0,0.007,0,0.0155,0,0.018,0,0.021,0.0425,0.0245,0.04,0.002,0.009,0.058,0.221,0.069,0.0695,0.062,0.0615,0.062,0.06,0.0595,0.042,0.0215,0.021,0.0205
2025-07-14,0,0,0.2505,1.447,6.388,6.3105,6.194,6.221,5.7445,4.847,4.0085,3.9455,0.017,0,0,0.0165,0.005,0.0105,0.039,0.059,0.0215,0.0055,0.123,0.041,0.0985,0.0415,0.0285,0.0065,0.0275,0.0675,0.08,0.0565,0.029,0.007,0.004,0.0255,0.1495,0.0465,0.024,0.0205,0.0195,0.021,0.0395,0.029,0.065,0.342,0.056,0.067
2025-07-15,0.6675,0.7575,0.3575,0.3655,5.623,5.7165,5.7435,5.7625,5.781,4.716,4.033,4.0075,0.0175,0.0105,0.0265,0.0215,0.0125,0.424,0.068,0.0325,0.0365,0.043,0.0355,0.029,0.0545,0.0245,0.055,0.1685,0.0905,0.116,0.113,0.075,0.0895,0.6075,0.1205,0.121,0.0745,0.065,0.0635,0.064,0.025,0.0335,0.022,0.048,0.0255,0.021,0.0195,0.026
2025-07-16,0.1305,1.5365,1.127,0.592,5.956,6.0405,6.0965,6.036,6.017,4.6975,4.1135,4.0495,0.0145,0,0,0,0.0085,0,0.059,0.057,0.0435,0.0505,0.0585,0.0655,0.0575,0.0575,0.0345,0.01,0,0,0.009,0.02,0.009,0,0,0,0,0,0.0005,0.0075,0.004,0.0055,0.0055,0.003,0.004,0.004,0.0035,0.003
2025-07-17,0,0,0,0.198,2.531,2.0055,2.018,2.065,2.702,0.7475,0.252,0.224,0.003,0,0,0,0,0,0,0,0,0.003,0.0075,0.0135,0.0075,0.0075,0.0165,0.0065,0.006,0.004,0.007,0.005,0.005,0.009,0.0055,0.006,0.0005,0.0055,0.0095,0.0105,0.006,0.0065,0.004,0.0035,0.0045,0.003,0.003,0.003
2025-07-18,0.03,0.0395,0,0.188,1.971,2.0185,2.022,2.045,2.0675,0.551,0.2565,0.2325,0.004,0,0,0,0.0105,0,0,0,0,0.002,0.0055,0.01,0.0175,0.014,0.007,0.002,0.007,0.003,0,0,0,0,0,0,0.0025,0.011,0.0075,0.008,0.0065,0.0045,0.0055,0.0045,0.004,0.0045,0.004,0.003
2025-07-19,0,0,0.0155,0.3155,1.951,1.9965,2.0265,2.0405,2.0575,0.718,0.2505,0.261,0.0015,0,0.011,0,0.02,0.01,0,0,0,0.0105,0.008,0.008,0.0125,0.01,0.022,0.016,0.033,0.0095,0.0085,0.01,0.0075,0.002,0,0,0,0,0,0.007,0.006,0.0045,0.005,0.0045,0.004,0.003,0.0035,0.004
2025-07-20,0,0,0,0.207,2.006,2.0115,2.019,2.0525,2.0625,0.618,0.2565,0.243,0.0035,0,0,0,0,0.996,0.0735,0.024,0.004,0.0135,0.008,0.0095,0.004,0.0075,0.009,0.0095,0.012,0.015,0.0225,0.0005,0,0,0,0,0,0,0.007,0.006,0.005,0.005,0.005,0.003,0.0035,0.004,0.003,0.005
2025-07-21,0,0,0,0.225,5.2885,2.0155,2.624,2.3755,2.048,0.687,0.2685,0.233,0.003,0,0,0,0,0.1755,0.179,0.136,0.1475,0.0535,0.0465,0.0205,0.0065,0.0075,0.0065,0.007,0.0065,0.007,0.0085,0.0075,0.0065,0.0075,0.006,0.0065,0.0065,0.0075,0.006,0.0065,0.006,0.006,0.0045,0.01,0.0035,0.0045,0.1735,0.2585
2025-07-22,0.26,0.249,0.2525,0.3105,5.6645,3.458,2.016,2.0385,2.051,0.9185,0.2545,0.2545,0.003,0,0,0,0,0,0,0,0,0.005,0.008,0.026,0.008,0.008,0.006,0.0045,0.009,0.0085,0.005,0.0085,0,0,0,0.007,0.0035,0,0,0.01,0.006,0.0055,0.004,0.005,0.0035,0.0035,0.0045,0.005
2025-07-23,0,0,0,0.2215,5.7305,3.0385,2.9385,4.7085,2.066,0.815,0.2705,0.2555,0.003,0,0,0,0,0,0,0,0.0185,0.0205,0.0085,0.0085,0.0115,0.001,0.0105,0.0055,0.0085,0,0,0,0.0075,0.0005,0,0,0,0,0.0065,0.008,0.0055,0.006,0.0035,0.0035,0.0035,0.005,0.0025,0.004
2025-07-24,0,0,0,0.38,5.721,3.317,2.0235,2.0355,2.0605,0.5415,0.2585,0.267,0.002,0,0,0,0,0,0,0,0,0.009,0.0135,0.0105,0.0085,0.0115,0.0015,0.0245,0.0285,0.02,0.0095,0.009,0,0.009,0,0,0,0,0.0075,0.0005,0.0095,0.006,0.006,0.005,0.005,0.0105,0.031,0.005
2025-07-25,0,0,0.0115,0.318,4.1505,1.997,2.011,2.042,2.0675,0.7025,0.3965,0.2535,0.0035,0,0,0,0,0,0,0,0,0.009,0.0145,0.0115,0.0115,0.0105,0.013,0.0095,0.01,0.02,0.009,0,0.003,0.0135,0.0025,0,0,0,0.01,0.008,0.0095,0.0045,0.005,0.004,0.003,0.0045,0.003,0.0045
